Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	stationaryDist[1]	stationaryDist[2]	tree_length
6768	-2407.924	-2477.979	70.05548	0.0896693	0.079177	0.0296588	0.0433401	0.0719046	0.098946	0.057707	0.0122714	0.0315841	0.0250775	0.0510836	0.0336359	0.0208274	0.0119751	0.0048756	0.0117416	0.00860282	0.0595038	0.0193373	0.023424	0.0154925	0.00829942	0.0184285	0.0388011	0.0199723	0.00805888	0.00600308	0.00437091	0.012794	0.0275011	0.000129725	0.00460798	0.0110565	0.00562084	0.0192093	0.000386513	0.103532	0.00414619	0.0236282	0.00395006	0.0163239	0.0127131	0.0160629	0.0140542	0.0335727	0.0383135	0.0427125	0.00194654	0.0225102	0.15719	0.0241856	0.615231	1.22445	0.8575579	1.142442	0.111478	0.343013	0.716185	1.39629	2.91534	8.97042	1.586364	1.332204	0.2930991	0.0597828	0.0527876	0.0197736	0.028895	0.047939	0.0659677	0.0384735	0.00818139	0.0210572	0.0167193	0.0340576	0.0224251	0.0138857	0.00798384	0.00325058	0.00782816	0.00573553	0.0396714	0.0128922	0.0156169	0.0103289	0.00553325	0.0122864	0.0258688	0.0133156	0.00537288	0.00400227	0.0029141	0.00852983	0.0183351	8.64882e-05	0.00307215	0.00737137	0.00374743	0.0128069	0.000257689	0.0690253	0.00276428	0.015753	0.00263352	0.0108832	0.00847588	0.0107092	0.00936997	0.0223831	0.0255437	0.0284766	0.00129777	0.0150076	0.104799	0.0161246	0.571221	0.428779	1.499918
6804	-2415.39	-2484.005	68.61439	0.241792	0.12643	0.0933185	0.0495342	0.120395	0.19383	0.131163	0.0120249	0.104762	0.0557964	0.110658	0.0795738	0.0549556	0.0355903	0.0209407	0.0461901	0.0161143	0.0430831	0.0247732	0.0177898	0.0461712	0.0392278	0.0089017	0.0114762	0.018338	0.0197632	0.00407842	0.0131572	0.051954	0.057781	0.00263724	0.00382105	0.0457138	0.00257007	0.164793	0.0374196	0.0558614	0.022869	0.0287896	0.241136	0.00373645	0.0094672	0.00037838	0.0144714	0.114189	0.0598352	0.0445357	0.0227601	0.0735854	0.0815781	0.094409	0.48703	1.29923	0.9392876	1.060712	0.209661	0.46677	0.788435	1.26833	2.14238	4.7696	1.129623	1.129273	0.2186683	0.0812986	0.0425099	0.0313768	0.0166551	0.040481	0.0651721	0.0441015	0.00404319	0.0352245	0.0187606	0.0372071	0.0267554	0.0184779	0.0119666	0.00704098	0.0155307	0.00541816	0.014486	0.00832959	0.00598152	0.0155243	0.0131897	0.00299305	0.0038587	0.00616585	0.00664506	0.0013713	0.00442388	0.0174687	0.0194279	0.000886728	0.00128477	0.0153705	0.000864144	0.0554091	0.0125817	0.0187825	0.00768931	0.00968002	0.081078	0.00125632	0.00318319	0.000127224	0.00486579	0.0383943	0.0201186	0.0149744	0.00765271	0.0247419	0.0274293	0.0317435	0.530356	0.469644	2.974121
6840	-2411.564	-2481.5	69.93599	0.106784	0.0665427	0.0160928	0.0642308	0.0645801	0.0772253	0.0355656	0.0161241	0.0688451	0.0480606	0.0989411	0.152265	0.0198922	0.0238529	0.0141322	0.00789969	0.0123531	0.0644095	0.0332869	0.0206883	0.0251791	0.0393864	0.0115528	0.000229881	0.021387	0.00273115	0.0104833	0.0292184	0.0200519	0.0276054	0.0250625	0.0129018	0.0230086	0.000379241	0.147476	0.0271549	0.0180483	0.0154683	0.0156972	0.15713	0.0199879	0.00641003	0.000406283	0.0130179	0.00801135	0.0402756	0.0366906	0.0215413	0.0184742	0.0633463	0.03765	0.444102	1.32427	0.8458146	1.154185	0.15146	0.398318	0.750376	1.33267	2.51056	6.6024	1.364744	1.364584	0.1956239	0.0559745	0.0348805	0.00843554	0.0336686	0.0338517	0.0404801	0.0186429	0.00845196	0.0360873	0.0251925	0.0518631	0.0798143	0.0104271	0.0125032	0.00740784	0.00414087	0.00647526	0.0337623	0.0174484	0.0108444	0.0131984	0.0206456	0.00605578	0.000120499	0.0112107	0.00143162	0.00549514	0.0153157	0.0105108	0.0144703	0.0131373	0.00676286	0.0120607	0.000198791	0.0773042	0.0142341	0.0094606	0.00810817	0.00822819	0.0823649	0.0104773	0.00336002	0.000212966	0.00682375	0.0041994	0.0211117	0.0192325	0.0112915	0.00968385	0.0332049	0.0197355	0.577093	0.422907	1.907736
6876	-2411.703	-2482.28	70.5768	0.0873315	0.0284398	0.0196848	0.0264048	0.0584414	0.0728248	0.0414723	0.0151529	0.0351729	0.0172923	0.0481185	0.0994076	0.0129868	0.00804067	0.00179709	0.0114041	0.0115069	0.0432955	0.0217317	0.0154268	0.0172354	0.00639447	0.00643063	5.43565e-05	0.0140742	0.000554958	0.00122936	0.00640829	0.012245	0.0276041	0.0111017	0.00620184	0.0140254	0.0048572	0.0796315	0.0123252	0.00854417	0.0100986	0.0252185	0.102584	0.0117508	0.00731219	0.000919333	0.00254626	0.0088332	0.00977554	0.00871672	0.0140634	0.0235646	0.0141814	0.0219943	0.642077	1.20879	1.009939	0.9900607	0.0878481	0.305391	0.690692	1.44782	3.2745	11.3833	1.758609	0.9803171	0.3098517	0.074872	0.0243823	0.0168764	0.0226376	0.0501037	0.062435	0.0355555	0.012991	0.0301548	0.0148252	0.0412535	0.0852252	0.011134	0.00689352	0.0015407	0.00977708	0.00986523	0.0371186	0.0186313	0.0132259	0.0147765	0.00548218	0.00551318	4.66015e-05	0.0120662	0.000475783	0.00105397	0.00549403	0.010498	0.0236658	0.00951782	0.00531703	0.0120244	0.00416423	0.0682706	0.0105668	0.00732519	0.00865786	0.0216206	0.0879487	0.0100743	0.00626897	0.000788173	0.00218299	0.00757298	0.00838088	0.00747312	0.012057	0.0202027	0.0121581	0.0188564	0.49503	0.50497	1.16641
6912	-2413.862	-2483.816	69.95408	0.0584479	0.0538966	0.023335	0.0395885	0.0436864	0.0988898	0.0530079	0.0184531	0.0473816	0.0262623	0.0251043	0.120928	0.013981	0.0185622	0.000103596	0.0169976	0.0109886	0.0594348	0.026401	0.0107939	0.0236603	0.00972984	0.0066753	0.000416463	0.0190563	0.00536673	0.00505921	0.00134336	0.00828183	0.0129412	0.00688829	0.00174894	0.0381494	0.00368232	0.119028	0.0139296	0.00974817	0.0119275	0.0287478	0.115498	0.0149298	0.00896749	0.000327713	0.0056967	0.0164628	0.0116821	0.0201474	0.0119687	0.0199254	0.0112192	0.0309397	0.431695	1.33151	0.6358353	1.364165	0.107923	0.337635	0.712663	1.40319	2.96178	9.26586	1.609795	2.145469	0.1891251	0.042964	0.0396185	0.0171532	0.0291008	0.0321131	0.0726922	0.0389652	0.0135645	0.0348294	0.019305	0.0184538	0.0888925	0.0102772	0.0136447	7.61514e-05	0.0124947	0.00807752	0.0436895	0.0194069	0.0079344	0.0173923	0.00715224	0.0049069	0.000306135	0.014008	0.00394499	0.00371894	0.000987479	0.00608783	0.00951287	0.00506347	0.00128561	0.028043	0.00270681	0.0874957	0.0102394	0.00716572	0.00876771	0.021132	0.0849007	0.0109746	0.00659185	0.000240896	0.00418755	0.0121015	0.00858731	0.01481	0.00879801	0.0146468	0.00824705	0.0227433	0.682082	0.317918	1.360391
6948	-2410.381	-2480.494	70.1131	0.114718	0.0668591	0.0552807	0.0392263	0.0604367	0.0862385	0.066916	0.00536572	0.0374411	0.0291331	0.0378154	0.109083	0.0116451	0.0189936	0.000103173	0.0282735	0.00918733	0.045018	0.028244	0.0223163	0.0254258	0.00674595	0.0145961	0.00516553	0.0207989	0.00594539	0.00298766	0.00346103	0.00908403	0.00918281	0.0204213	0.0137427	0.0325845	0.0012735	0.124789	0.0130453	0.019967	0.00678936	0.0332501	0.242944	0.0250098	0.0203497	0.000685429	0.0158245	0.0107862	0.0260033	0.00444569	0.0167778	0.00687793	0.0279539	0.0527846	0.406537	1.34619	0.8874587	1.112541	0.102045	0.328537	0.706616	1.4152	3.04379	9.79962	1.650292	1.253626	0.1761619	0.0678004	0.039515	0.0326719	0.0231835	0.0357192	0.0509686	0.0395486	0.00317124	0.0221284	0.0172182	0.0223496	0.06447	0.00688247	0.0112256	6.09769e-05	0.0167102	0.00542988	0.0266065	0.0166928	0.0131894	0.0150271	0.00398698	0.00862659	0.00305292	0.0122925	0.00351384	0.00176576	0.00204553	0.00536883	0.00542721	0.0120694	0.00812218	0.0192581	0.00075266	0.0737527	0.00771004	0.0118009	0.00401264	0.0196514	0.143585	0.0147812	0.0120271	0.000405101	0.00935259	0.00637483	0.0153684	0.00262749	0.00991598	0.00406499	0.0165213	0.0311967	0.556271	0.443729	1.691993
6984	-2401.101	-2469.865	68.76378	0.174925	0.121217	0.0279729	0.107585	0.0921555	0.16563	0.0440076	0.0120362	0.0991247	0.044423	0.0675698	0.0879153	0.0180249	0.0299837	0.000136659	0.0326363	0.0279568	0.0604262	0.0393069	0.0340285	0.0311396	0.0190767	0.0169998	0.00378448	0.0348113	0.0124293	0.00905598	0.0135274	0.021102	0.0209204	0.0477482	0.0173853	0.0727815	0.00445229	0.208208	0.0282062	0.0306306	0.0196085	0.0468036	0.35818	0.0241137	0.0515792	0.00184704	0.0319939	0.00914217	0.0376753	0.00569377	0.0160893	0.0466086	0.0465519	0.0355796	0.50283	1.29002	0.7814452	1.218555	0.188467	0.443129	0.775754	1.28907	2.25668	5.30598	1.206682	1.559361	0.2273749	0.0670008	0.0464293	0.0107143	0.041208	0.035298	0.0634407	0.016856	0.0046102	0.0379673	0.0170152	0.025881	0.0336738	0.00690401	0.0114845	5.23438e-05	0.0125005	0.0107082	0.0231448	0.0150556	0.0130338	0.0119273	0.00730687	0.00651137	0.00144955	0.0133336	0.00476074	0.00346868	0.00518136	0.00808261	0.00801305	0.0182888	0.00665903	0.0278772	0.00170534	0.0797493	0.0108037	0.0117323	0.00751058	0.017927	0.137192	0.00923618	0.0197562	0.000707463	0.0122545	0.00350169	0.0144306	0.00218086	0.0061626	0.0178523	0.0178306	0.0136279	0.609277	0.390723	2.610788
7020	-2402.775	-2471.596	68.82176	0.151821	0.10104	0.0559779	0.0936984	0.0914155	0.164565	0.10654	0.0207754	0.0884007	0.0441373	0.0640666	0.15939	0.0411943	0.0306249	9.8667e-05	0.0314553	0.0165734	0.0431673	0.0519061	0.0438858	0.0358375	0.0245617	0.019346	0.0041515	0.0315731	0.0204977	0.00384889	0.0156848	0.0133672	0.0118098	0.023804	0.0176262	0.0305858	0.0028629	0.252134	0.0288624	0.0374259	0.012543	0.0733196	0.325427	0.0112236	0.0510319	0.00820671	0.0273934	0.0122531	0.0306624	0.000812836	0.0252665	0.0740985	0.0803378	0.0157296	0.467178	1.31081	0.8768063	1.123194	0.181142	0.434645	0.771089	1.29687	2.30073	5.52052	1.235343	1.281006	0.2079017	0.0557547	0.037106	0.0205573	0.0344098	0.0335714	0.0604348	0.0391257	0.00762955	0.0324642	0.016209	0.0235278	0.0585342	0.0151282	0.0112467	3.62344e-05	0.0115516	0.00608639	0.0158527	0.019062	0.0161166	0.0131609	0.00902001	0.0071046	0.0015246	0.0115949	0.00752755	0.00141347	0.00576008	0.00490896	0.00433701	0.00874176	0.00647303	0.0112323	0.00105137	0.0925935	0.0105994	0.0137443	0.00460627	0.0269259	0.11951	0.00412176	0.0187409	0.00301383	0.01006	0.00449982	0.0112604	0.000298506	0.00927887	0.0272119	0.0295032	0.00577653	0.561597	0.438403	2.723019
7056	-2401.923	-2471.216	69.29312	0.123831	0.106798	0.0500453	0.0764237	0.0670089	0.173969	0.0445353	0.0188376	0.111455	0.0426679	0.0363575	0.100238	0.0296604	0.0249787	0.00146578	0.0375603	0.0144794	0.0577503	0.0532908	0.0286252	0.0570689	0.0200333	0.00654973	0.00677516	0.0165979	0.0190679	0.0035091	0.0394163	0.0093469	0.00315745	0.0164026	0.01256	0.0248653	0.00275681	0.204201	0.0235412	0.0225254	0.012589	0.0503557	0.241021	0.00671589	0.0459946	0.0119398	0.0172063	0.000986032	0.0149881	0.00842011	0.0225849	0.0308345	0.0893882	0.0158772	0.541079	1.2677	0.8657961	1.134204	0.150256	0.39677	0.749465	1.33429	2.52035	6.65532	1.370516	1.310013	0.2489773	0.054859	0.0473134	0.0221709	0.0338569	0.029686	0.0770711	0.0197298	0.00834535	0.0493763	0.0189026	0.0161069	0.044407	0.01314	0.011066	0.000649365	0.0166398	0.00641461	0.0255843	0.0236087	0.0126814	0.0252824	0.00887509	0.00290163	0.0030015	0.00735312	0.00844737	0.00155459	0.017462	0.00414082	0.0013988	0.00726661	0.00556428	0.0110157	0.00122131	0.0904645	0.0104291	0.00997911	0.00557715	0.0223084	0.106776	0.00297525	0.0203764	0.00528954	0.00762267	0.000436828	0.00663997	0.00373025	0.0100055	0.0136602	0.0396004	0.00703385	0.567102	0.432898	2.257255
7092	-2414.542	-2482.996	68.45386	0.171076	0.0789778	0.0699474	0.100231	0.143219	0.124273	0.0845219	0.0610726	0.12812	0.0500425	0.125814	0.198846	0.0517751	0.0789065	0.00147533	0.0190571	0.0181545	0.0843274	0.0454958	0.0778645	0.0364407	0.0215206	0.010039	0.0119868	0.0281615	0.0217846	0.00274835	0.0236191	0.0360706	0.00284849	0.00879261	0.00776487	0.0306542	0.00621549	0.226717	0.0108407	0.0270146	0.0110683	0.0485256	0.262405	0.00669349	0.0201168	0.0144461	0.0143094	0.000365994	0.0246159	0.0243057	0.030362	0.02702	0.0673973	0.0410333	0.603275	1.23142	0.8921268	1.107873	0.172001	0.423805	0.765038	1.30713	2.35957	5.81392	1.272785	1.241834	0.2857756	0.0606851	0.0280154	0.0248121	0.0355546	0.0508034	0.0440828	0.0299821	0.021664	0.0454473	0.0177513	0.0446295	0.0705358	0.018366	0.0279901	0.000523339	0.00676005	0.00643985	0.0299131	0.0161385	0.0276205	0.0129265	0.0076339	0.00356109	0.00425201	0.00998961	0.00772755	0.00097491	0.00837829	0.0127952	0.00101043	0.00311896	0.0027544	0.0108738	0.00220479	0.0804222	0.00384547	0.00958277	0.00392619	0.0172133	0.0930817	0.00237435	0.00713593	0.00512439	0.0050759	0.000129827	0.0087319	0.00862185	0.0107702	0.00958468	0.0239075	0.0145556	0.553937	0.446063	2.819082
7128	-2410.709	-2477.971	67.26256	0.195607	0.0945014	0.0851442	0.121217	0.165198	0.171743	0.093849	0.0262989	0.0867213	0.067552	0.183551	0.300496	0.0490724	0.0411475	0.00697971	0.0604491	0.0458684	0.162659	0.0480725	0.0711904	0.030156	0.046724	0.00814666	0.0315821	0.0419738	0.0165858	0.0036629	0.00527611	0.109026	0.0198677	0.0832384	0.025102	0.00678803	0.0623952	0.0231722	0.0447453	0.0897213	0.289866	0.00364642	0.00150924	0.38308	0.0190829	0.0831839	0.0376675	0.0545463	0.00618479	0.00391439	0.0733232	0.0353005	0.00572019	0.0810245	0.470123	1.30909	0.9284416	1.071558	0.226905	0.485114	0.797975	1.25317	2.06137	4.40712	1.072472	1.154147	0.2094871	0.0514279	0.0248457	0.0223856	0.0318695	0.0434329	0.0451537	0.0246742	0.00691435	0.0228002	0.0177603	0.048258	0.0790045	0.0129018	0.0108182	0.00183506	0.0158929	0.0120594	0.0427653	0.0126389	0.0187169	0.00792841	0.0122844	0.00214187	0.00830337	0.0110355	0.00436063	0.000963027	0.00138716	0.0286643	0.00522349	0.0218845	0.00659966	0.00178467	0.0164045	0.00609228	0.0117641	0.0235889	0.0762096	0.000958692	0.000396799	0.100717	0.00501714	0.0218702	0.00990329	0.014341	0.00162607	0.00102915	0.0192777	0.00928097	0.00150392	0.0213025	0.535779	0.464221	3.803531
7164	-2419.734	-2489.374	69.64034	0.118819	0.0914101	0.0253988	0.0520807	0.0563338	0.0960985	0.0677269	0.0279681	0.0750455	0.0380593	0.0628478	0.0713968	0.0280887	0.0155105	0.00325358	0.0158012	0.0213099	0.0928536	0.0525542	0.0365232	0.0332865	0.0309721	0.0129442	0.00042883	0.0163712	0.0155721	0.00860049	0.01353	0.00957162	0.063596	0.010041	0.015642	0.150457	0.00283627	0.016661	0.00529367	0.078373	0.0100166	0.0323583	0.203622	0.0506796	0.0200636	0.0185744	0.00210693	0.00931649	0.00797902	0.0409484	0.00151229	0.00161156	0.0367205	0.0403667	0.380576	1.36133	0.8280068	1.171993	0.113496	0.346028	0.718144	1.39248	2.88994	8.81089	1.57339	1.415439	0.1630775	0.0591392	0.0454973	0.0126417	0.025922	0.0280389	0.0478308	0.0337095	0.0139205	0.0373522	0.0189431	0.031281	0.0355361	0.0139805	0.00771998	0.0016194	0.00786469	0.0106065	0.0462157	0.0261576	0.0181786	0.0165676	0.0154157	0.0064427	0.00021344	0.00814838	0.00775066	0.0042807	0.00673427	0.00476406	0.0316535	0.0049977	0.00778543	0.0748863	0.00141169	0.00829264	0.0026348	0.0390084	0.00498553	0.0161056	0.101348	0.0252246	0.00998618	0.00924499	0.00104867	0.00463707	0.00397138	0.0203812	0.000752707	0.000802117	0.0182768	0.0200916	0.585997	0.414003	2.009133
7200	-2418.923	-2486.746	67.82274	0.196327	0.150483	0.0273483	0.087409	0.0467515	0.153427	0.072665	0.0190216	0.136589	0.0414217	0.0666348	0.134823	0.0178922	0.0410812	0.0130549	0.0481622	0.0228763	0.167467	0.0416856	0.0363192	0.0413982	0.0320837	0.0445322	0.0101067	0.0437764	0.0322293	0.00368108	0.011189	0.0807686	0.104695	0.030602	0.0257505	0.247688	0.00624692	0.00782483	0.000629298	0.0695952	0.00801835	0.0532697	0.378357	0.0729766	0.0415936	0.0379387	0.00662279	0.028167	0.0291503	0.0261572	0.00711946	0.0584016	0.0101101	0.0850432	0.522726	1.27841	0.7375225	1.262478	0.215465	0.473028	0.791718	1.26308	2.11404	4.64112	1.109879	1.711782	0.238518	0.0621847	0.0476641	0.0086623	0.027686	0.0148081	0.0485965	0.0230159	0.0060249	0.0432633	0.0131199	0.0211059	0.0427039	0.00566717	0.0130121	0.004135	0.0152549	0.00724586	0.0530435	0.0132035	0.0115038	0.0131125	0.0101622	0.0141051	0.00320119	0.0138657	0.0102083	0.00116594	0.003544	0.0255827	0.033161	0.0096929	0.00815621	0.0784528	0.00197865	0.00247844	0.000199324	0.0220436	0.00253973	0.0168727	0.119841	0.0231146	0.0131744	0.0120167	0.0020977	0.00892161	0.00923307	0.00828505	0.00225502	0.0184981	0.00320229	0.0269366	0.631239	0.368761	3.157162
7236	-2408.601	-2477.356	68.75491	0.125763	0.100505	0.060981	0.0397044	0.0798649	0.139425	0.132698	0.00976162	0.0890479	0.0258746	0.116388	0.122492	0.0477357	0.031015	0.00626652	0.0340312	0.0177396	0.0916661	0.046482	0.0274937	0.0562129	0.0295459	0.0177725	0.067893	0.0276814	0.0071603	0.0121788	0.0402627	0.060592	0.0445058	0.0791728	0.0160854	0.196317	0.00401045	0.0122408	0.00232624	0.0252892	0.000734259	0.0535299	0.270026	0.0515211	0.0138764	0.0454778	0.00405524	0.0151173	0.0312949	0.0217757	0.0152777	0.0570944	0.0328058	0.0483503	0.604386	1.23078	0.9435471	1.056453	0.173959	0.426152	0.766357	1.30488	2.34658	5.74847	1.264599	1.119661	0.2864523	0.0464909	0.0371535	0.0225428	0.0146775	0.0295236	0.0515412	0.0490542	0.00360857	0.0329183	0.00956505	0.0430251	0.0452815	0.0176465	0.0114653	0.00231654	0.0125803	0.00655778	0.0338862	0.017183	0.0101636	0.0207802	0.0109222	0.00656994	0.025098	0.010233	0.00264694	0.00450215	0.0148839	0.022399	0.0164525	0.0292678	0.00594627	0.0725723	0.00148254	0.00452507	0.000859941	0.00934864	0.000271433	0.0197884	0.0998202	0.0190458	0.0051297	0.0168117	0.0014991	0.00558842	0.0115688	0.00804983	0.00564771	0.021106	0.0121273	0.0178736	0.528226	0.471774	2.705118
7272	-2417.703	-2485.808	68.10478	0.166919	0.129406	0.0151075	0.0388277	0.0755555	0.210997	0.0800029	0.0336706	0.0886801	0.0631561	0.0708671	0.205955	0.0188636	0.0367319	0.00978224	0.0504402	0.0163075	0.0549816	0.0259312	0.0654292	0.0336012	0.0150993	0.0115871	0.0401422	0.0249723	0.0237448	0.0128375	0.0295938	0.117493	0.0339638	0.0107016	0.0851131	0.0378332	0.0284399	0.00498475	0.031042	0.0259566	0.236773	0.019835	0.0384983	0.345395	0.0285933	0.0413924	0.0530294	0.0652782	0.0367503	0.0165189	0.0696359	0.0133332	0.0250615	0.0429532	0.412225	1.34287	0.8039533	1.196047	0.160014	0.409135	0.756675	1.32157	2.44418	6.24944	1.325018	1.487707	0.1790677	0.0545884	0.0423205	0.0049407	0.0126981	0.0247094	0.0690037	0.0261638	0.0110115	0.0290016	0.0206543	0.0231761	0.0673547	0.00616908	0.0120127	0.00319915	0.0164958	0.00533313	0.017981	0.00848044	0.0213977	0.0109888	0.00493802	0.00378942	0.0131279	0.00816685	0.0077654	0.00419833	0.00967824	0.0384246	0.0111074	0.0034998	0.0278351	0.0123728	0.00930089	0.00163019	0.0101518	0.00848875	0.0774334	0.00648677	0.0125903	0.112957	0.00935104	0.0135368	0.0173425	0.0213483	0.0120187	0.00540229	0.0227735	0.00436045	0.00819601	0.0140473	0.598023	0.401977	3.057766
7308	-2415.504	-2485.432	69.92817	0.0965015	0.095334	0.0800335	0.0432436	0.080685	0.145083	0.0621836	0.0287949	0.0837556	0.0109122	0.0522436	0.111443	0.0198314	0.0301138	0.00867807	0.0393702	0.0116906	0.0609225	0.0510612	0.0181898	0.010872	0.0231332	0.0102658	0.00820888	0.0175961	0.0182498	0.00854173	0.00741189	0.0420992	0.024119	0.00962624	0.0464226	0.0141889	0.0418876	0.0329144	0.0245746	0.0283804	0.162807	0.0136387	0.0236854	0.226108	0.00765495	0.0104752	0.0264611	0.0256485	0.0203095	0.00966769	0.10587	0.00424938	0.0147106	0.0264778	0.345951	1.38153	0.9247976	1.075202	0.165926	0.416438	0.760863	1.3143	2.40132	6.02679	1.298787	1.162635	0.1460736	0.0443415	0.043805	0.0367746	0.01987	0.0370739	0.0666641	0.0285727	0.013231	0.0384848	0.00501406	0.0240054	0.051207	0.00911232	0.013837	0.00398749	0.0180902	0.00537172	0.0279933	0.0234621	0.00835801	0.00499558	0.0106295	0.00471701	0.0037719	0.00808525	0.0083856	0.00392484	0.00340569	0.0193441	0.0110824	0.00442316	0.0213307	0.00651966	0.0192469	0.0151238	0.0112918	0.0130405	0.074808	0.00626683	0.0108832	0.103895	0.00351737	0.00481326	0.0121586	0.0117852	0.00933201	0.0044422	0.0486462	0.00195255	0.00675936	0.0121663	0.537601	0.462399	2.176328
7344	-2409.299	-2478.758	69.45942	0.097507	0.0891821	0.0277624	0.0712373	0.0999723	0.106788	0.0911726	0.0399145	0.0804529	0.0299579	0.0661159	0.116813	0.0341186	0.022959	0.00824907	0.0520154	0.0203903	0.0707558	0.0266721	0.0193794	0.0118653	0.0138594	0.00764355	0.0197406	0.0247431	0.0101441	0.00751636	0.00987491	0.0579518	0.00717077	0.00223325	0.0138487	0.00156894	0.0593526	0.0239764	0.0222212	0.00925385	0.150864	0.00628999	0.0127417	0.171763	0.0215678	0.0142097	0.0155873	0.0325242	0.00916797	0.005698	0.0729504	0.00184485	0.0254216	0.0237256	0.533313	1.27223	0.7669784	1.233022	0.159496	0.408487	0.756301	1.32222	2.44806	6.26976	1.327365	1.607635	0.2445301	0.0478272	0.0437438	0.0136175	0.0349419	0.0490364	0.0523794	0.0447202	0.0195781	0.0394622	0.0146943	0.0324298	0.0572968	0.0167352	0.0112614	0.00404617	0.0255136	0.0100015	0.0347057	0.0130826	0.00950559	0.00581992	0.00679804	0.00374916	0.00968279	0.0121365	0.00497569	0.00368677	0.00484365	0.0284254	0.00351726	0.00109541	0.00679281	0.000769566	0.0291125	0.0117604	0.0108995	0.00453901	0.0739986	0.00308524	0.00624981	0.0842496	0.010579	0.00696987	0.00764557	0.0159531	0.00449689	0.00279487	0.0357822	0.0009049	0.0124693	0.0116374	0.616511	0.383489	2.038735
7380	-2403.867	-2472.546	68.67893	0.163745	0.105383	0.0464748	0.0895014	0.0936654	0.193617	0.0717036	0.049271	0.0950684	0.0729269	0.0781268	0.157997	0.0243891	0.0332282	0.016467	0.0180004	0.0112784	0.0392794	0.0710437	0.0228999	0.0386239	0.0354408	0.0101947	0.0233268	0.0324184	0.0160279	0.0051258	0.0116688	0.0591281	0.0143385	0.00537045	0.0521579	0.0109339	0.0829397	0.00554732	0.0346156	0.041048	0.1873	0.0107803	0.0211035	0.204231	0.0142279	0.014327	0.0213837	0.0980733	0.00925851	0.00309717	0.0953135	0.000638322	0.0666159	0.00333964	0.613579	1.22541	0.8405841	1.159416	0.205578	0.462314	0.786079	1.27214	2.16303	4.86434	1.143845	1.379298	0.2920822	0.0610384	0.0392831	0.0173241	0.0333629	0.0349151	0.0721733	0.0267285	0.0183665	0.0354381	0.0271845	0.0291228	0.0588956	0.00909139	0.0123863	0.00613829	0.00670991	0.00420417	0.0146419	0.0264825	0.00853627	0.0143976	0.013211	0.00380021	0.0086954	0.0120844	0.00597463	0.00191071	0.00434972	0.0220408	0.00534489	0.00200191	0.0194426	0.00407578	0.0309169	0.00206784	0.0129035	0.0153012	0.0698185	0.00401852	0.00786663	0.0761301	0.00530366	0.0053406	0.00797107	0.0365582	0.00345124	0.00115451	0.0355294	0.000237944	0.024832	0.0012449	0.579708	0.420292	2.682664
