Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	stationaryDist[1]	stationaryDist[2]	tree_length
6876	-2418.036	-2486.619	68.58321	0.0741259	0.0776843	0.044338	0.062762	0.128448	0.171816	0.0649592	0.0888909	0.113333	0.0243299	0.065786	0.0985591	0.0379167	0.0166129	0.0302447	0.0395822	0.020898	0.139819	0.0393443	0.059233	0.0344893	0.0105914	0.012528	0.00547015	0.0325639	0.000907533	0.0121683	0.0381007	0.0246317	0.0111157	7.47515e-05	0.0212309	0.00843974	0.068607	0.0269262	0.00650598	0.0196557	0.0169381	0.0761589	0.201141	0.0549773	0.0427011	0.00211134	0.0299286	0.0331068	0.00578472	0.329212	0.0222149	0.0228207	0.0218146	0.0005334	0.670535	1.19219	0.8302724	1.169728	0.170019	0.421417	0.76369	1.30943	2.37295	5.88169	1.281165	1.408848	0.3280903	0.0285965	0.0299693	0.0171048	0.0242125	0.049553	0.0662835	0.0250602	0.0342926	0.0437219	0.00938607	0.0253791	0.0380224	0.0146276	0.00640896	0.0116679	0.0152701	0.0080621	0.0539397	0.0151784	0.0228511	0.0133054	0.004086	0.00483311	0.00211029	0.0125626	0.000350111	0.00469434	0.0146986	0.00950248	0.00428825	2.88379e-05	0.00819051	0.00325591	0.0264674	0.0103877	0.0025099	0.00758285	0.00653444	0.0293808	0.0775966	0.0212093	0.0164734	0.000814517	0.0115459	0.012772	0.00223165	0.127004	0.00857012	0.00880382	0.00841571	0.000205777	0.584864	0.415136	2.592132
6912	-2415.954	-2484.946	68.99175	0.0954105	0.0753805	0.0430232	0.0145707	0.11629	0.124083	0.0930756	0.0262753	0.0531485	0.0544141	0.0714572	0.180959	0.0227246	0.034528	0.00358912	0.0241079	0.0264861	0.0928453	0.0550064	0.0507423	0.0544303	0.00623372	0.0185883	0.00533756	0.0272091	0.000670956	0.0122068	0.0148587	0.0268759	0.018443	0.000136596	0.0290393	0.0102059	0.0665724	0.0200223	0.00681369	0.00921786	0.0164637	0.066664	0.131446	0.039029	0.0468048	0.00268037	0.0336789	0.032125	0.0219906	0.293279	0.0590823	0.0636352	0.0749577	0.000105625	0.524481	1.27739	0.8575863	1.142414	0.154885	0.402686	0.752934	1.32814	2.48333	6.45639	1.348574	1.332127	0.2395104	0.0386759	0.0305565	0.01744	0.00590644	0.0471398	0.0502987	0.0377294	0.010651	0.0215445	0.0220575	0.0289661	0.0733542	0.00921173	0.0139964	0.0014549	0.00977246	0.0107365	0.0376361	0.0222976	0.0205691	0.022064	0.00252692	0.00753502	0.00216365	0.0110296	0.000271981	0.00494819	0.00602317	0.0108945	0.00747611	5.53712e-05	0.0117715	0.00413709	0.026986	0.00811631	0.00276202	0.00373658	0.0066738	0.0270231	0.0532834	0.0158209	0.0189729	0.00108652	0.0136522	0.0130223	0.00891419	0.118885	0.0239498	0.0257954	0.0303851	4.28163e-05	0.571207	0.428793	2.466923
6948	-2421.751	-2491.232	69.48072	0.0685422	0.0457718	0.0580956	0.0422043	0.083542	0.108718	0.0408055	0.0257087	0.0504738	0.0361689	0.0502835	0.0577568	0.0163252	0.024123	0.00394105	0.0227539	0.0190274	0.0575177	0.0217024	0.0186669	0.0234079	0.00408041	0.0213622	0.023504	0.02784	0.000904218	0.0140504	0.0156012	0.0158363	0.00809141	2.55444e-05	0.0198164	0.00516489	0.0351673	0.008206	0.00199997	0.0140481	0.0252098	0.0424041	0.121281	0.018357	0.0128897	0.00886352	0.0269285	0.0144022	0.00800889	0.105506	0.0224051	0.04184	0.0217164	1.90854e-05	0.802408	1.11526	0.6949448	1.305055	0.138177	0.38088	0.739969	1.35141	2.6255	7.23711	1.431114	1.877927	0.4196961	0.0439073	0.0293209	0.0372153	0.0270356	0.053516	0.0696432	0.0261395	0.0164687	0.0323329	0.0231694	0.032211	0.0369983	0.0104577	0.0154529	0.00252459	0.0145759	0.0121888	0.0368452	0.0139023	0.0119578	0.0149948	0.00261386	0.0136843	0.0150564	0.017834	0.000579231	0.00900051	0.00999393	0.0101446	0.00518326	1.63635e-05	0.0126941	0.00330857	0.0225277	0.00525667	0.00128116	0.00899906	0.0161491	0.0271635	0.0776912	0.0117593	0.00825701	0.00567787	0.0172501	0.00922586	0.0051304	0.0675858	0.0143524	0.0268022	0.0139113	1.22259e-05	0.652528	0.347472	1.561065
6984	-2408.75	-2478.755	70.00511	0.0870162	0.036744	0.0467495	0.0283849	0.0489027	0.0595694	0.0564898	0.0137459	0.0446135	0.0317661	0.0502255	0.107376	0.0170372	0.0166617	0.000668987	0.00967122	0.0133945	0.0579638	0.0231425	0.011799	0.0244574	0.00373905	0.00638178	0.0214834	0.00791976	0.00886489	0.00296428	0.0113716	0.000518136	0.00248354	0.000281789	0.0175156	0.00229464	0.0314283	0.00393073	0.00231832	0.0134267	0.00551624	0.041669	0.109588	0.00843639	0.0072321	0.0199712	0.0179805	0.0218325	0.00982031	0.106274	0.00270263	0.0346502	0.0314974	0.000155605	0.685818	1.18327	0.8476278	1.152372	0.0927078	0.313516	0.696374	1.43601	3.18963	10.7866	1.719677	1.359526	0.3380967	0.064907	0.027408	0.0348713	0.0211728	0.0364774	0.0444339	0.0421368	0.0102533	0.033278	0.0236949	0.0374641	0.080094	0.0127083	0.0124282	0.000499009	0.00721394	0.00999121	0.0432363	0.0172625	0.00880109	0.0182432	0.00278903	0.00476028	0.0160249	0.00590749	0.00661248	0.00221111	0.00848227	0.000386487	0.00185252	0.000210192	0.0130652	0.00171162	0.023443	0.002932	0.00172928	0.0100153	0.00411466	0.0310817	0.0817439	0.00629286	0.00539456	0.0148969	0.013412	0.0162852	0.00732515	0.0792718	0.00201594	0.0258463	0.0234945	0.000116069	0.576186	0.423814	1.340629
7020	-2414.338	-2482.834	68.49576	0.172377	0.1497	0.0325491	0.0598267	0.134334	0.16008	0.0297185	0.0346079	0.0327929	0.0734101	0.0410711	0.147774	0.0321445	0.0557488	0.0127394	0.0305962	0.0129648	0.0803865	0.0684909	0.0397538	0.0744177	0.0238342	0.0147862	0.0511862	0.0242566	0.00754422	0.0135098	0.00049509	0.0222275	0.00526154	0.0585565	0.00924303	0.0351631	0.213976	0.0215184	0.0220287	0.10897	0.0647421	0.318732	0.0023556	0.000940773	0.0799949	0.00333231	0.0233913	0.0343334	0.0157131	0.0146334	0.0273688	0.0630223	0.0654695	0.0509949	0.473386	1.30719	0.8540569	1.145943	0.176117	0.428722	0.767796	1.30243	2.33251	5.67803	1.255684	1.341764	0.2112484	0.0599974	0.0521046	0.011329	0.0208233	0.0467563	0.0557174	0.0103438	0.0120456	0.0114139	0.0255512	0.0142952	0.0514343	0.0111882	0.0194039	0.00443409	0.0106493	0.00451254	0.0279793	0.0238389	0.0138367	0.0259018	0.00829573	0.0051465	0.0178159	0.00844277	0.00262584	0.00470223	0.000172321	0.0077365	0.00183133	0.0203812	0.00321713	0.0122389	0.0744766	0.00748971	0.00766732	0.0379281	0.0225342	0.110938	0.000819892	0.000327446	0.027843	0.00115985	0.00814159	0.0119501	0.00546909	0.0050933	0.00952598	0.0219356	0.0227873	0.0177493	0.572972	0.427028	2.873066
7056	-2412.242	-2481.197	68.95513	0.241113	0.163098	0.0461049	0.0603814	0.096832	0.123021	0.0960088	0.0252926	0.0343118	0.06254	0.125713	0.151169	0.0373827	0.0436623	0.000581855	0.0269246	0.0187262	0.0467537	0.0495879	0.0412376	0.053302	0.0289558	0.00627021	0.0473526	0.0306908	0.00488795	0.0120199	4.75054e-05	0.0434507	0.00726887	0.0215421	0.00378225	0.0419247	0.149486	0.0438541	0.0303744	0.0592919	0.0578707	0.256524	0.000783577	0.000757276	0.0877839	0.00833261	0.0263819	0.00949534	0.0289144	0.0123993	0.0261904	0.0486674	0.0477539	0.0162481	0.491219	1.29679	0.898649	1.101351	0.205584	0.462321	0.786083	1.27213	2.163	4.86419	1.143823	1.225563	0.2209647	0.0892003	0.0603385	0.0170566	0.0223383	0.0358233	0.0455121	0.0355187	0.00935708	0.0126938	0.0231368	0.0465078	0.0559255	0.0138298	0.016153	0.000215259	0.00996085	0.00692781	0.0172967	0.0183452	0.015256	0.0197192	0.0107123	0.00231968	0.0175182	0.0113541	0.00180831	0.0044468	1.75748e-05	0.0160747	0.00268914	0.00796956	0.00139926	0.0155102	0.055303	0.0162239	0.0112371	0.0219352	0.0214094	0.0949019	0.000289886	0.000280156	0.0324759	0.00308267	0.00976007	0.00351283	0.010697	0.00458715	0.00968921	0.0180047	0.0176667	0.00601102	0.550675	0.449325	2.703047
7092	-2412.065	-2480.559	68.49372	0.157235	0.124179	0.0421658	0.0806456	0.120863	0.131375	0.0784081	0.0232579	0.0673764	0.0667138	0.0421426	0.198882	0.0260386	0.033938	0.00741581	0.0276039	0.00787479	0.0962992	0.033705	0.0318183	0.0419675	0.037249	0.00511639	0.0110422	0.00787943	0.021559	0.0180433	0.0059835	0.0173183	0.0104521	0.0820494	0.0245615	0.00421982	0.0307241	0.0255367	0.0359066	0.019345	0.0777458	0.0603938	0.0241758	0.0129469	0.039247	0.00796846	0.0080742	0.042483	0.0405866	0.025152	0.22026	0.0242486	0.00236273	0.176501	0.560582	1.25633	0.7128699	1.28713	0.163996	0.414068	0.75951	1.31664	2.41506	6.09772	1.307247	1.805561	0.2602871	0.0614429	0.0485258	0.0164772	0.031514	0.04723	0.0513375	0.0306397	0.00908852	0.0263288	0.0260699	0.0164681	0.0777176	0.0101751	0.013262	0.00289789	0.0107868	0.00307725	0.037631	0.0131709	0.0124337	0.0163997	0.0145559	0.00199934	0.00431498	0.00307906	0.00842464	0.0070508	0.00233818	0.00676749	0.0040844	0.0320626	0.00959795	0.00164898	0.0120061	0.00997902	0.0140313	0.00755949	0.0303809	0.0236002	0.00944722	0.00505928	0.0153366	0.00311385	0.00315517	0.0166012	0.0158601	0.0098287	0.0860716	0.00947568	0.000923287	0.0689716	0.643565	0.356435	2.559038
7128	-2400.852	-2470.421	69.56897	0.108984	0.161299	0.0327955	0.0297116	0.0668716	0.131149	0.0399979	0.00412821	0.0671773	0.032994	0.0791674	0.0845541	0.0325271	0.0423561	0.00517732	0.0401008	0.0172586	0.0692386	0.0449487	0.025502	0.0381899	0.0284711	0.0143851	0.00203046	0.0238715	0.00919353	0.00197649	0.000124325	0.0127122	0.0190478	0.0742244	0.0103615	0.0284847	0.154345	0.0351351	0.0296367	0.0426582	0.021949	0.237947	0.00720433	0.012477	0.0792368	0.00392397	0.0095429	0.00792631	0.0158602	0.0143846	0.0104913	0.0315004	0.0108862	0.0264114	0.588002	1.24033	0.8732451	1.126755	0.180822	0.43427	0.770882	1.29722	2.30272	5.5303	1.236623	1.290308	0.2765397	0.0511533	0.0757083	0.0153931	0.0139457	0.0313874	0.0615572	0.0187737	0.00193765	0.0315308	0.0154863	0.0371586	0.0396869	0.0152672	0.0198806	0.00243006	0.018822	0.0081006	0.0324984	0.0210974	0.0119698	0.0179251	0.0133634	0.00675189	0.000953031	0.0112045	0.00431514	0.000927698	5.83541e-05	0.0059667	0.00894041	0.0348385	0.00486334	0.0133698	0.0724447	0.0164912	0.0139105	0.0200223	0.0103022	0.111684	0.00338148	0.00585629	0.0371912	0.00184178	0.00447912	0.00372035	0.00744428	0.00675165	0.00492429	0.0147853	0.0051096	0.0123966	0.563377	0.436623	2.130528
7164	-2407.308	-2475.787	68.47942	0.141931	0.182624	0.0573112	0.0753601	0.0870882	0.130101	0.0644631	0.00433012	0.104632	0.0244838	0.075587	0.166738	0.0110361	0.0334508	0.00327994	0.0377232	0.0205368	0.0476534	0.0565846	0.0218808	0.0403585	0.0364115	0.0212637	0.0199271	0.042174	0.0132049	0.00469656	0.000754886	0.0240384	0.00702937	0.0771799	0.0243998	0.0680758	0.178973	0.0195073	0.047562	0.0555545	0.0244265	0.30397	0.0339639	0.016249	0.0518015	0.00757015	0.0259512	0.00396741	0.0116706	0.00843116	0.0231943	0.0358708	0.0408788	0.033019	0.355731	1.37582	0.6383428	1.361657	0.164186	0.414303	0.759644	1.31641	2.41369	6.09063	1.306406	2.133113	0.1508257	0.0535818	0.0689439	0.0216361	0.0284499	0.0328775	0.0491157	0.0243361	0.0016347	0.0395006	0.00924311	0.0285355	0.0629466	0.00416635	0.0126283	0.00123824	0.0142412	0.00775303	0.0179901	0.0213618	0.00826042	0.0152361	0.0137461	0.00802745	0.00752288	0.0159215	0.00498511	0.00177304	0.000284984	0.00907497	0.00265372	0.0291369	0.00921141	0.0256999	0.0675659	0.00736439	0.0179556	0.0209729	0.00922148	0.114755	0.012822	0.00613432	0.0195561	0.00285788	0.00979708	0.00149777	0.00440586	0.00318292	0.00875631	0.0135419	0.0154325	0.0124653	0.680829	0.319171	2.648871
7200	-2419.113	-2489.181	70.06825	0.0628629	0.088073	0.00853118	0.0223818	0.0627737	0.126418	0.0580536	0.00479513	0.0506728	0.0254778	0.0475835	0.130574	0.0178647	0.0103809	0.00309298	0.0114542	0.00612012	0.0318306	0.0358034	0.0212805	0.040342	0.0319965	0.00534267	0.0365802	0.00959746	0.0136643	0.00724679	0.0370512	0.0218348	0.00386364	0.00911835	0.00355892	0.0370439	0.0287766	0.025526	0.00371158	0.00488404	0.00244756	0.0153576	0.128265	0.0366638	0.0701465	0.0246813	0.0192159	0.0208046	0.0138323	0.0851461	0.00391806	0.0064201	0.0377034	0.0127738	0.721226	1.16262	0.8923251	1.107675	0.159141	0.408044	0.756045	1.32267	2.45071	6.28373	1.328974	1.241336	0.3618688	0.0387196	0.0542475	0.00525468	0.0137858	0.0386647	0.0778654	0.0357574	0.0029535	0.0312113	0.0156927	0.0293085	0.0804255	0.0110036	0.00639399	0.00190509	0.00705507	0.00376961	0.0196057	0.0220527	0.0131075	0.0248482	0.0197079	0.00329075	0.0225311	0.00591144	0.00841639	0.00446357	0.0228212	0.0134489	0.00237976	0.00561634	0.00219208	0.0228168	0.0177246	0.0157225	0.00228611	0.00300827	0.00150755	0.00945934	0.0790035	0.0225826	0.0432059	0.0152021	0.0118358	0.0128143	0.00851983	0.0524447	0.00241328	0.00395438	0.0232229	0.00786787	0.553837	0.446163	1.623539
7236	-2409.952	-2479.207	69.2545	0.0920784	0.097961	0.014039	0.0164926	0.0779851	0.0597331	0.083454	0.0348067	0.0623451	0.0309315	0.0762127	0.180964	0.0341571	0.0357379	0.00684136	0.024188	0.0141001	0.0347076	0.0418158	0.0260036	0.0291585	0.00979661	0.0140186	0.0206692	0.015349	0.0143686	0.00896792	0.00697655	0.0130292	0.0117558	0.0612846	0.00742069	0.00330015	0.0166609	0.0150724	0.0420902	0.00241665	0.0304984	0.0416326	0.0162216	0.0479588	0.0598135	0.0559801	0.012852	0.0391242	0.0247558	0.0356099	0.185056	0.0268543	0.00618257	0.253085	0.569888	1.2509	0.7833565	1.216644	0.162937	0.412762	0.758762	1.31794	2.4227	6.13734	1.31193	1.553116	0.2657569	0.0423833	0.0450911	0.00646212	0.00759146	0.0358962	0.0274949	0.0384135	0.0160214	0.0286972	0.0142376	0.0350804	0.0832971	0.0157224	0.01645	0.00314905	0.0111336	0.00649023	0.0159758	0.0192476	0.0119694	0.0134215	0.00450934	0.00645272	0.00951397	0.00706509	0.00661382	0.0041279	0.00321128	0.0059973	0.00541115	0.028209	0.00341571	0.00151905	0.00766893	0.00693777	0.019374	0.00111237	0.0140383	0.0191633	0.00746672	0.0220753	0.0275319	0.0257674	0.0059157	0.0180087	0.011395	0.0163911	0.0851804	0.0123609	0.00284581	0.116494	0.608322	0.391678	2.172515
7272	-2413.139	-2481.774	68.63449	0.0967382	0.0883257	0.0283939	0.0324814	0.151294	0.124228	0.0398002	0.0149434	0.0898967	0.0177901	0.052749	0.175001	0.0642569	0.0162105	0.00289165	0.0179308	0.0227633	0.0964133	0.0444284	0.0317771	0.0443184	0.0270068	0.0183289	0.0360494	0.0330763	0.0227645	0.00404771	0.0199143	0.0247009	0.00810019	0.0164472	0.0232308	0.00302043	0.101712	0.119565	0.00125471	0.0133386	0.00361763	0.0449722	0.221511	0.0491512	0.0860122	0.0358462	0.021378	0.034926	0.0124849	0.24284	0.0528625	0.0171602	0.0254247	0.0106104	0.696942	1.17678	0.8111629	1.188837	0.200374	0.456569	0.783019	1.27711	2.19025	4.99067	1.162384	1.465596	0.345475	0.0374376	0.0341819	0.0109884	0.0125703	0.0585507	0.0480762	0.0154026	0.00578306	0.0347899	0.00688476	0.0204138	0.0677254	0.0248674	0.00627345	0.00111906	0.00693919	0.00880937	0.0373118	0.0171937	0.0122977	0.0171512	0.0104516	0.00709325	0.0139511	0.0128005	0.00880984	0.00156646	0.00770682	0.00955921	0.00313477	0.00636506	0.00899029	0.0011689	0.0393624	0.0462715	0.000485571	0.00516203	0.00140002	0.0174042	0.0857245	0.0190214	0.0332866	0.0138724	0.00827325	0.0135163	0.00483166	0.0939787	0.0204577	0.00664097	0.00983934	0.00410621	0.594419	0.405581	2.583987
7308	-2412.418	-2482.446	70.0277	0.0720694	0.055216	0.00939555	0.0472687	0.104714	0.0854642	0.0798622	0.013982	0.0627015	0.0336521	0.0457537	0.0938075	0.0249151	0.015645	0.00541817	0.0458281	0.0178279	0.0387552	0.0339556	0.0215058	0.0249425	0.00849436	0.00758417	0.0152732	0.0190376	0.00593635	0.00214966	0.0172248	0.00916588	0.00708502	0.00445131	0.028849	0.00145947	0.0649715	0.0341622	0.00403812	0.0188118	0.0145869	0.00906459	0.130656	0.0369195	0.0222924	0.0376108	0.0307219	0.0240278	0.00858915	0.195943	0.0418701	0.0116281	0.0219632	0.0106194	0.625479	1.21847	0.9340073	1.065993	0.149099	0.395277	0.748584	1.33586	2.52987	6.70696	1.376105	1.141311	0.2994433	0.040537	0.0310574	0.00528473	0.0265873	0.0588986	0.0480712	0.0449202	0.00786449	0.0352678	0.0189283	0.0257351	0.052764	0.0140141	0.00879989	0.00304757	0.025777	0.0100277	0.0217987	0.0190991	0.0120964	0.0140294	0.00477784	0.00426588	0.00859076	0.0107081	0.00333903	0.00120912	0.00968845	0.00515554	0.00398512	0.00250374	0.0162267	0.000820908	0.0365446	0.0192153	0.00227133	0.0105811	0.0082047	0.00509858	0.0734904	0.0207662	0.0125388	0.021155	0.0172802	0.0135149	0.00483115	0.110213	0.0235508	0.0065405	0.0123537	0.00597312	0.532996	0.467004	1.777868
7344	-2416.311	-2484.93	68.61834	0.122034	0.107642	0.0628354	0.104947	0.098393	0.178704	0.0458364	0.0313027	0.0500065	0.049887	0.0703466	0.0940365	0.0189449	0.0235448	0.00154119	0.0579405	0.0127118	0.0539219	0.0349224	0.0312444	0.0328324	0.0208242	0.00998323	0.0245105	0.0294751	0.00122959	0.00205105	0.0220463	0.00806619	0.00734678	0.00620696	0.0422883	0.00901692	0.0855236	0.0390879	0.00245194	0.0340419	0.020821	0.0429511	0.171986	0.0922648	0.00734639	0.0314062	0.0615983	0.0245468	0.0147161	0.261388	0.0541504	0.0228113	0.0179695	0.0356282	0.337903	1.38622	0.6206905	1.37931	0.142385	0.386493	0.743354	1.34525	2.58737	7.02323	1.409422	2.222218	0.1421922	0.0490625	0.0432767	0.0252624	0.0421928	0.039558	0.0718462	0.0184281	0.012585	0.0201047	0.0200566	0.0282822	0.0378065	0.00761663	0.00946597	0.000619622	0.0232944	0.00511067	0.0216788	0.0140402	0.0125615	0.0132	0.00837219	0.00401367	0.00985421	0.0118502	0.000494346	0.000824606	0.00886353	0.00324294	0.00295371	0.00249545	0.0170016	0.00362517	0.034384	0.0157149	0.000985779	0.0136862	0.00837091	0.0172681	0.0691454	0.0370942	0.00295355	0.0126266	0.024765	0.00986882	0.00591649	0.105089	0.0217707	0.00917109	0.00722449	0.014324	0.689655	0.310345	2.487309
7380	-2403.53	-2473.058	69.52846	0.139928	0.0951853	0.0157505	0.0627965	0.105762	0.167783	0.0729973	0.0169392	0.082556	0.0386344	0.0812303	0.121879	0.0324475	0.0250791	0.0018664	0.0247611	0.0161079	0.0648493	0.0335856	0.0220291	0.0356623	0.0363371	0.00696328	0.0384995	0.0219088	0.00157515	0.00346176	0.0177757	0.00929233	0.00558976	0.00393258	0.0319713	0.000901104	0.0365701	0.0275473	0.00282574	0.0136783	0.012549	0.0261497	0.122482	0.0336553	0.0201366	0.0129672	0.035145	0.0166782	0.0104469	0.172953	0.0486183	0.046338	0.0521087	0.0180789	0.615932	1.22404	0.9017986	1.098201	0.171427	0.423115	0.764649	1.30779	2.36342	5.83339	1.275204	1.21779	0.2935313	0.0652354	0.0443761	0.00734301	0.0292762	0.049307	0.0782219	0.0340319	0.00789718	0.0384883	0.0180117	0.0378702	0.0568211	0.0151273	0.011692	0.000870129	0.0115438	0.00750962	0.0302332	0.0156579	0.0102701	0.0166261	0.0169406	0.00324634	0.0179488	0.0102141	0.000734348	0.0016139	0.00828715	0.00433216	0.00260599	0.0018334	0.0149053	0.000420101	0.0170493	0.0128428	0.00131738	0.00637695	0.00585044	0.0121912	0.057102	0.0156903	0.00938783	0.00604543	0.0163849	0.00777552	0.00487041	0.080632	0.0226662	0.0216031	0.0242935	0.0084285	0.549101	0.450899	2.144967
7416	-2406.323	-2475.77	69.44701	0.13496	0.0988755	0.0523653	0.0454029	0.0935057	0.128948	0.0239716	0.0251188	0.0576535	0.048463	0.0510637	0.173061	0.0311638	0.0297708	0.0146605	0.0313093	0.0191605	0.0701583	0.0322021	0.0214414	0.0243852	0.0228934	0.00360888	0.0286595	0.0217741	0.00570052	0.00940205	0.0171037	0.0662038	0.0345179	0.0303253	0.0238106	0.0530631	0.12959	0.022529	0.0320679	0.113182	0.0190064	0.204693	0.0266924	0.00112086	0.00673568	0.00531827	0.0188249	0.00153479	0.00266009	0.0132516	0.0222573	0.0482279	0.00516969	0.0318462	0.526142	1.27642	0.9414014	1.058599	0.136002	0.377944	0.738185	1.35467	2.6459	7.35285	1.442586	1.124492	0.2404511	0.060536	0.0443505	0.0234884	0.0203654	0.0419419	0.0578394	0.0107525	0.011267	0.0258604	0.021738	0.0229046	0.0776263	0.0139785	0.0133537	0.00657594	0.0140438	0.00859442	0.0314694	0.0144442	0.0096175	0.010938	0.0102688	0.00161876	0.0128552	0.00976677	0.00255696	0.00421728	0.00767186	0.0296956	0.015483	0.0136024	0.0106802	0.0238014	0.0581274	0.0101053	0.014384	0.0507679	0.00852532	0.0918147	0.0119728	0.000502763	0.00302128	0.00238551	0.00844387	0.000688426	0.00119318	0.005944	0.00998347	0.0216326	0.00231886	0.0142846	0.529299	0.470701	2.229412
7452	-2411.574	-2479.971	68.39683	0.132648	0.112135	0.0610087	0.0960141	0.120117	0.18442	0.0711185	0.0241389	0.0896525	0.0580861	0.086035	0.182371	0.0320194	0.0305242	0.013993	0.0553128	0.0104818	0.115339	0.0599641	0.0264457	0.0445055	0.0247636	0.0250031	0.0980155	0.024831	0.00572613	0.0135727	0.0382914	0.0358786	0.0159617	0.0524544	0.336217	0.00607288	0.00410528	0.0627447	0.0247187	0.240393	0.0128686	0.0157983	0.0250566	0.0646754	0.0335382	0.0656249	0.0190077	7.71842e-05	0.0266169	0.00154749	0.11114	0.0803851	0.0112663	0.0229955	0.396819	1.35186	0.8789435	1.121057	0.205474	0.462199	0.786019	1.27223	2.16357	4.8668	1.144211	1.275459	0.1712296	0.0427115	0.0361064	0.0196443	0.0309157	0.0386765	0.0593815	0.0228995	0.00777252	0.0288673	0.0187032	0.0277025	0.0587219	0.0103099	0.00982852	0.0045056	0.0178102	0.00337505	0.037138	0.0193079	0.00851528	0.0143304	0.00797366	0.00805078	0.0315601	0.00799535	0.00184376	0.00437027	0.0123295	0.0115526	0.00513952	0.0168898	0.108259	0.00195541	0.00132186	0.0202032	0.0079592	0.0774045	0.00414358	0.0050869	0.00806799	0.0208249	0.010799	0.0211306	0.0061203	2.48526e-05	0.00857041	0.000498277	0.035786	0.0258833	0.00362766	0.00740435	0.560528	0.439472	3.105677
7488	-2411.044	-2478.283	67.23967	0.158826	0.170412	0.0278148	0.0819692	0.114598	0.140747	0.071477	0.0159776	0.101493	0.0921846	0.0940207	0.27397	0.0346522	0.0158718	0.00575267	0.0565672	0.0189577	0.153577	0.0681586	0.0417762	0.0436728	0.0201481	0.0301508	0.13295	0.0207994	0.0106215	0.0149729	0.0124273	0.037302	0.0363346	0.0805903	0.105044	0.054847	0.15862	0.0452577	0.0701443	0.0897748	0.0571165	0.321978	0.0256865	0.0101681	0.0610341	0.00222757	0.0387808	0.0039117	0.0294607	0.0209694	0.0422696	0.0474344	0.106567	0.064421	0.38445	1.35907	0.6893021	1.310698	0.203826	0.460389	0.785057	1.27379	2.17208	4.90613	1.150031	1.901485	0.1650117	0.044936	0.0482142	0.00786956	0.0231913	0.0324228	0.0398212	0.0202227	0.00452048	0.0287149	0.0260815	0.026601	0.0775133	0.00980404	0.00449057	0.00162758	0.0160044	0.00536365	0.0434511	0.0192839	0.0118196	0.0123562	0.00570045	0.00853047	0.037615	0.00588469	0.00300509	0.00423623	0.00351601	0.0105537	0.01028	0.0228011	0.0297198	0.0155177	0.0448777	0.0128046	0.0198457	0.0253997	0.0161598	0.0910961	0.0072674	0.00287682	0.0172682	0.000630238	0.0109721	0.00110672	0.00833523	0.0059328	0.0119592	0.0134204	0.0301508	0.0182264	0.655349	0.344651	3.534486
